Symbol,Name,Sector,Industry,Exchange,ETF,Winners 1,Winners 1 First Seen,Winners 5,Winners 5 First Seen,Winners 10,Winners 10 First Seen,Winners 30,Winners 30 First Seen,Winners 50,Winners 50 First Seen,Winners 70,Winners 70 First Seen,Winners 100,Winners 100 First Seen,Loosers 1,Loosers 1 First Seen,Loosers 5,Loosers 5 First Seen,Loosers 10,Loosers 10 First Seen,Loosers 30,Loosers 30 First Seen,Loosers 50,Loosers 50 First Seen,Loosers 70,Loosers 70 First Seen,Loosers 100,Loosers 100 First Seen,Random 1,Random 1 First Seen,Random 5,Random 5 First Seen,Random 10,Random 10 First Seen,Random 30,Random 30 First Seen,Random 50,Random 50 First Seen,Random 70,Random 70 First Seen,Random 100,Random 100 First Seen,Random 120,Random 120 First Seen,Screener,Screener Max,Screener First Seen,Screener First Seen Close,Financials Market Cap,Financials Total Cash,Financials Total Debt,Financials Quick Ratio,Financials Current Ratio,Financials Total Revenue,Financials Debt To Equity,Financials Return On Assets,Financials Return On Equity,Financials Free Cashflow,Financials Operating Cashflow
SYNX,Silynxcom Ltd.,Technology,Communication Equipment,ASE,XLK,0,,1,2024-07-09 13:33:44.683740,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,2025-01-20 06:35:49.771864,0,,0,,0,,0,,0,,0,,"Winners 5,Random 5",Random 5,2024-07-09 13:33:44.683740,3.484999895095825,11676544,3204000,916000,1.811,3.188,9094000,16.513,-0.19631,-0.60427,-821125,-958000
SYRA,Syra Health Corp.,Healthcare,Medical Care Facilities,OQB,XLV,4,2025-01-07 16:49:38.082484,3,2024-05-08 21:20:11.075777,0,,0,,0,,0,,0,,3,2024-09-13 06:31:26.162021,0,,0,,0,,0,,0,,0,,0,,1,2024-02-10 06:16:38.919608,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5,Loosers 1,Random 5",Winners 1,2024-02-10 06:16:38.919608,2.9200000762939453,1014832,2490585,129807,2.715,2.881,8087516,5.284,-0.42214,-0.94293,-1046384,-1973057
SYRE,"Spyre Therapeutics, Inc.",Healthcare,Biotechnology,NMS,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,2024-06-17 17:41:46.512216,0,,0,,0,,0,,0,,0,,130,2024-08-10 16:52:09.149324,27,2024-09-20 06:34:29.757660,0,,0,,0,,"Loosers 30,Random 30,Random 50",Random 30,2024-06-17 17:41:46.512216,25.26000022888184,915679168,526580000,0,6.382,6.487,,,-0.28483,-0.49825,-39862876,-154176992
SYRS,"Syros Pharmaceuticals, Inc.",Healthcare,Biotechnology,PNK,XLV,9,2024-11-20 06:32:36.451258,0,,3,2023-12-23 06:16:51.449002,0,,0,,0,,0,,9,2024-11-14 06:32:40.048423,4,2024-08-13 13:34:31.907996,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 10,Loosers 1,Loosers 5",Winners 1,2023-12-23 06:16:51.449002,7.03000020980835,29515,58275000,60226000,2.053,2.252,386000,,-0.59883,-7.76957,-57942500,-100016000
TAGP,Tristar Acquisition Group,Energy,Oil & Gas Equipment & Services,PNK,XLE,2,2024-04-12 19:04:22.984918,0,,0,,0,,0,,0,,0,,1,2024-07-08 20:11:44.315575,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-04-12 19:04:22.984918,0.0399999991059303,5673240,7386000,40321000,0.684,1.044,67729000,427.039,,,,-12432000
TAL,TAL Education Group,Consumer Defensive,Education & Training Services,NYQ,XLP,0,,0,,0,,1,2024-09-27 06:32:14.499477,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,2024-07-16 21:19:42.063806,245,2024-04-12 17:15:12.765617,0,,0,,0,,0,,"Winners 30,Random 10,Random 30",Random 30,2024-04-12 17:15:12.765617,11.795000076293944,6967576576,3472830976,373841984,1.902,2.245,2411045120,10.471,0.00324,0.02881,361850624,498915008
TALK,"Talkspace, Inc.",Healthcare,Health Information Services,NCM,XLV,0,,1,2024-02-23 06:17:51.168578,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,406,2024-01-31 19:34:23.256189,0,,0,,0,,0,,0,,0,,"Winners 5,Random 5",Random 5,2024-01-31 19:34:23.256189,2.4100000858306885,418287520,102769000,0,6.375,6.508,202611008,,-0.00472,0.025239998,-485500,8696000
TALN,"Talon International, Inc.",Consumer Cyclical,Apparel Manufacturing,PNK,XLY,2,2024-07-02 06:28:02.381857,0,,0,,0,,0,,0,,0,,1,2024-06-13 13:36:38.859797,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-06-13 13:36:38.859797,0.0399999991059303,7387064,4977609,4166204,1.112,1.24,45475908,51.027,0.05652,0.06387,1637135,1017266
TANH,Tantech Holdings Ltd,Consumer Defensive,Household & Personal Products,NCM,XLP,6,2024-05-20 18:05:48.769855,0,,0,,0,,0,,0,,0,,3,2024-07-26 13:34:13.449308,0,,0,,0,,0,,0,,0,,0,,34,2025-02-17 06:36:33.499081,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1,Random 5",Random 5,2024-05-20 18:05:48.769855,0.9448000192642212,2458595,35190664,4507737,9.434,10.021,42940136,3.514,0.0175,-0.01979,6821015,3985150
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,NMS,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,111,2024-06-14 17:29:58.003153,240,2024-04-12 17:15:12.765617,59,2024-11-28 06:35:19.106867,0,,0,,"Random 30,Random 50,Random 70",Random 50,2024-04-12 17:15:12.765617,36.084999084472656,2019944576,381143008,72446000,4.891,5.257,295520992,21.781,-0.14058,-0.31458,-57126624,-80872000
TASK,"TaskUs, Inc.",Technology,Information Technology Services,NMS,XLK,0,,0,,0,,1,2024-11-11 06:30:40.241985,0,,0,,0,,0,,0,,0,,1,2024-11-12 06:31:39.095921,0,,0,,0,,0,,0,,0,,7,2024-12-14 22:59:07.455024,0,,0,,0,,0,,"Winners 30,Loosers 30,Random 30",Random 30,2024-11-11 06:30:40.241985,18.940000534057617,1513177728,196852000,306119008,2.542,2.87,1045307008,58.834,0.0795,0.11346,86466496,123987000
TAWNF,Thai Airways International Public Company Limited,Industrials,Airlines,PNK,XLI,49,2023-12-12 10:28:23.177880,0,,0,,0,,0,,0,,0,,4,2025-02-05 06:31:55.229781,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2023-12-12 10:28:23.177880,0.0070000002160668,12877076480,120010473472,119913963520,1.715,1.8,192328941568,177.5,0.100030005,-0.56515,20793370624,56122134528
TAYD,"Taylor Devices, Inc.",Industrials,Specialty Industrial Machinery,NCM,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-09-30 06:35:39.901986,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 70,Loosers 70,2024-09-30 06:35:39.901986,51.27000045776367,138376848,35437416,0,3.677,4.568,42796784,,0.083859995,0.1552,7918424,12077791
TBBB,BBB Foods Inc.,Consumer Defensive,Discount Stores,NYQ,XLP,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,28,2024-08-19 06:33:09.826611,0,,0,,0,,0,,Random 30,Random 30,2024-08-19 06:33:09.826611,28.649999618530277,2962136320,4631543808,9734014976,0.478,0.741,61886558208,233.929,0.0377,0.1322,933490624,4140935936
TBIO,"Telesis Bio, Inc.",Healthcare,Medical Devices,PNK,XLV,0,,8,2024-06-12 19:24:32.017525,0,,0,,0,,0,,0,,0,,1,2024-09-12 06:31:37.943264,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Loosers 5",Winners 5,2024-06-12 19:24:32.017525,3.0299999713897705,39068,4514000,16291000,0.871,1.225,17034000,420.521,-0.30099002,-1.78993,-10208875,-22870000
TBLA,Taboola.com Ltd.,Communication Services,Internet Content & Information,NMS,XLC,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,23,2024-05-25 06:21:25.779337,0,,0,,0,,0,,0,,0,,Random 5,Random 5,2024-05-25 06:21:25.779337,4.099999904632568,973238336,115241000,175450000,0.934,1.075,1817019008,18.967,0.01802,0.014049999,158991376,207215008
TBLLF,Tombill Mines Limited,Basic Materials,Gold,PNK,XLB,7,2024-04-16 06:18:08.796068,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-04-16 06:18:08.796068,0.0104999998584389,3689042,41916,0,0.4,0.563,,,-0.94016,-2.61284,-362389,-497992
TBLT,"ToughBuilt Industries, Inc.",Industrials,Tools & Accessories,PNK,XLI,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-02-14 06:17:53.086228,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2024-02-14 06:17:53.086228,4.400000095367432,2168165,1834305,4967901,0.189,0.557,76271824,60.062,-0.47561002,-4.64797,6401504,-5086789
TBNRL,Tamboran Resources Corporation,Energy,Oil & Gas E&P,PNK,XLE,0,,0,,0,,0,,0,,0,,0,,11,2024-06-12 20:11:03.454536,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-06-12 20:11:03.454536,0.135000005364418,364478368,25635594,26874184,1.018,1.104,,8.26,-0.058769997,-0.14581999,-109342784,-24108624
TBRG,"TruBridge, Inc.",Healthcare,Health Information Services,NMS,XLV,0,,0,,0,,6,2024-08-10 16:51:41.033144,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-08-10 16:51:41.033144,12.56999969482422,284092480,12279000,167915008,1.424,1.799,345865984,96.964,0.05702,-0.062989995,34509500,34922000
TCCPY,"TechnoPro Holdings, Inc.",Industrials,Staffing & Employment Services,PNK,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,2025-06-26 06:43:03.524146,0,,0,,0,,0,,0,,Random 10,Random 10,2025-06-26 06:43:03.524146,5.639999866485596,3427857664,43690999808,18638999552,1.378,1.654,238965997568,22.995,0.120249994,0.20017,16713749504,25465999360
TCEFF,Terra Clean Energy Corp.,Energy,Uranium,OQB,XLE,1,2024-05-02 06:19:24.171941,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-05-02 06:19:24.171941,0.0799999982118606,2917660,1012295,0,1.878,4.194,,,-0.33728,-0.66624,-1777797,-2513213
TCEHY,Tencent Holdings Limited,Communication Services,Internet Content & Information,PNK,XLC,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,2024-10-02 06:34:15.047007,0,,0,,Random 70,Random 70,2024-10-02 06:34:15.047007,57.22999954223633,650209263616,377937985536,404642988032,1.045,1.305,680778006528,36.034,0.076079994,0.19958,128647127040,263059996672
TCMD,"Tactile Systems Technology, Inc.",Healthcare,Medical Devices,NGM,XLV,0,,0,,0,,2,2025-08-05 18:06:51.126759,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-11-06 06:33:19.361646,0,,0,,0,,0,,"Winners 30,Random 30",Winners 30,2024-11-06 06:33:19.361646,13.43000030517578,273746976,81528000,42174000,3.206,3.787,298851008,21.636,0.04267,0.076409996,35793752,41763000
TCNNF,Trulieve Cannabis Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,OQX,XLV,0,,0,,1,2025-08-12 06:39:23.666234,1,2024-05-01 07:11:00.593364,0,,0,,0,,0,,0,,1,2024-11-12 06:31:33.015266,1,2024-05-02 06:21:06.877493,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Winners 30,Loosers 10,Loosers 30",Winners 10,2024-05-01 07:11:00.593364,14.369999885559082,1102085248,392580000,825502976,3.316,5.745,1185275008,68.253,0.0182,-0.13044,29283500,197843008
TCON,"TRACON Pharmaceuticals, Inc.",Healthcare,Biotechnology,PNK,XLV,17,2024-08-13 13:34:13.717576,1,2024-04-18 06:19:04.570656,0,,0,,0,,0,,0,,22,2024-03-15 06:17:59.235048,2,2024-07-02 06:28:51.532007,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5,Loosers 1,Loosers 5",Loosers 1,2024-03-15 06:17:59.235048,0.4379999935626983,109725,6270000,898000,0.634,0.658,3200000,,-0.59373003,,-11974250,9218000
TCRT,"Alaunos Therapeutics, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,1,2024-08-21 06:28:22.822621,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-08-21 06:28:22.822621,2.990000009536743,4886277,319000,0,0.302,1.005,11000,,-0.6378,-1.39026,-1304250,-3826000
TCRX,"TScan Therapeutics, Inc.",Healthcare,Biotechnology,NGM,XLV,0,,0,,3,2023-12-23 06:16:51.449002,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2023-12-23 06:16:51.449002,5.75,92808584,251688992,97037000,8.441,8.547,4421000,46.164,-0.30446,-0.78929,-77268376,-119141000
TDC,Teradata Corporation,Technology,Software - Infrastructure,NYQ,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-13 06:32:12.059583,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 30,Loosers 30,2025-02-13 06:32:12.059583,24.6200008392334,1940085120,369000000,583000000,0.741,0.843,1675000064,331.25,0.07033,0.87649,266250000,284000000
TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecom Services,NYQ,XLC,0,,0,,0,,1,2024-05-10 06:19:34.924151,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-05-10 06:19:34.924151,19.68000030517578,4425560064,348000000,5095000064,1.411,1.743,4856000000,86.827,0.00588,-0.00875,112750000,1107000064
TDUP,ThredUp Inc.,Consumer Cyclical,Internet Retail,NMS,XLY,1,2024-11-06 06:30:07.096262,1,2025-01-15 06:29:22.866446,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5",Winners 1,2024-11-06 06:30:07.096262,0.8370000123977661,1231609984,47575000,56451000,0.813,0.962,277728992,93.762,-0.09047,-0.39276,9017000,10563000
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,NYQ,XLE,0,,0,,0,,0,,0,,2,2025-08-05 18:08:19.103742,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,107,2024-04-12 17:15:12.765617,0,,"Winners 70,Random 100",Random 100,2024-04-12 17:15:12.765617,96.69000244140624,2841352960,369404992,625240000,1.999,2.112,1360316032,55.028,0.08906999,0.17843,375124512,311844992
TECX,"Tectonic Therapeutic, Inc.",Healthcare,Biotechnology,NGM,XLV,0,,0,,0,,1,2024-09-26 06:31:02.190614,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-09-26 06:31:02.190614,29.399999618530277,417466944,287380992,1943000,25.295,25.601,,0.685,-0.18972999,-0.29316,-57221124,-64227000
TELA,"TELA Bio, Inc.",Healthcare,Medical Devices,NGM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-03-24 06:35:25.273969,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2025-03-24 06:35:25.273969,2.8299999237060547,68034600,42833000,43124000,3.229,4.218,71217000,237.952,-0.33337003,-2.6729002,-23498250,-36936000
TELIF,Telescope Innovations Corp.,Healthcare,Biotechnology,OQB,XLV,3,2024-02-24 06:15:59.415517,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-02-24 06:15:59.415517,0.3145000040531158,15248548,1109912,2219226,0.411,0.696,4615394,1258.5,-0.21360001,-1.90191,1998811,983550
TELO,"Telomir Pharmaceuticals, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,2,2024-11-20 06:32:34.533043,7,2024-02-14 06:17:45.241061,0,,0,,0,,0,,0,,1,2024-02-10 06:16:27.045420,1,2024-02-10 06:16:27.045420,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Winners 10,Loosers 5,Loosers 10",Winners 10,2024-02-10 06:16:27.045420,5.0,48145812,402999,93432,0.618,0.753,,,-3.9161599,-8.72568,642610,-3994145
TEM,"Tempus AI, Inc.",Healthcare,Health Information Services,NMS,XLV,0,,0,,0,,0,,1,2025-01-22 06:31:12.123671,1,2024-11-07 06:30:08.337338,3,2024-08-21 20:12:49.670941,0,,0,,0,,0,,0,,2,2024-11-15 06:37:45.299222,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 50,Winners 70,Winners 100,Loosers 70",Winners 100,2024-08-21 20:12:49.670941,71.47000122070312,10537570304,291305984,853251968,1.344,1.541,951980992,275.632,-0.11514,-0.97954005,18930876,-52047000
TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-08-01 13:34:47.450073,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 50,Loosers 50,2024-08-01 13:34:47.450073,38.0702018737793,3541737216,386513984,416636000,0.796,0.943,949251008,118.802,0.00311,-0.12595999,272225760,265596000
TENX,"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-02-09 06:17:10.952270,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-02-09 06:17:10.952270,5.070000171661377,24517634,111447000,0,40.263,40.484,,,-0.266,-0.39780998,-9239983,-16612000
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2025-03-11 21:32:05.212667,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 100,Loosers 100,2025-03-11 21:32:05.212667,87.06999969482422,17095683072,367889984,74461000,1.186,2.345,2827659008,2.624,0.092489995,0.16851999,428476384,792553984
TERCF,TerraCom Limited,Energy,Thermal Coal,PNK,XLE,0,,0,,0,,0,,0,,0,,0,,1,2024-02-13 06:19:02.949185,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-13 06:19:02.949185,0.1764000058174133,38675324,10934000,4073000,0.188,0.605,229192000,2.467,-0.00037,-0.02081,1069625,-3586000
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology,NMS,XLV,0,,0,,1,2024-06-05 18:52:36.028788,1,2024-09-11 06:29:11.918675,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,47,2024-08-27 06:34:12.123095,5,2024-09-11 06:33:49.697512,0,,0,,0,,0,,"Winners 10,Winners 30,Random 10,Random 30",Random 10,2024-06-05 18:52:36.028788,5.889999866485596,532066880,315444992,1133000,24.427,24.698,,0.371,-0.23966,-0.35022998,-48282248,-74359000
TETOF,Tectonic Metals Inc.,Basic Materials,Gold,OQB,XLB,0,,0,,0,,0,,0,,0,,0,,1,2024-02-09 06:17:13.842033,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-09 06:17:13.842033,0.0614500008523464,49609368,1210808,0,4.177,6.102,,,-1.0613301,-2.4372098,-3010864,-4787473
TFPM,Triple Flag Precious Metals Corp.,Basic Materials,Other Precious Metals & Mining,NYQ,XLB,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24,2025-06-24 09:18:30.582492,0,,0,,0,,0,,Random 30,Random 30,2025-06-24 09:18:30.582492,24.959999084472656,5465418752,86272000,1604000,3.636,4.221,324214016,0.089,0.05845,0.09814999,88705128,267240000
TGHLF,Tornado Infrastructure Equipment Ltd.,Industrials,Farm & Heavy Construction Machinery,OQX,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,263,2024-05-04 06:19:46.875710,0,,0,,0,,0,,0,,0,,0,,Random 1,Random 1,2024-05-04 06:19:46.875710,0.6100000143051147,185008448,8668000,5435000,1.1,2.558,138636000,13.721,0.15223,0.32178003,521125,3969000
TGI,"Triumph Group, Inc.",Industrials,Aerospace & Defense,NYQ,XLI,0,,0,,0,,2,2024-10-10 19:55:00.389850,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-10-10 19:55:00.389850,14.145000457763672,2023237120,277164000,987028992,1.27,2.225,1261961984,,0.05791,,46915500,37885000
TGIFF,1933 Industries Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,PNK,XLV,12,2024-05-03 06:19:28.191473,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-05-03 06:19:28.191473,0.0143999997526407,3433304,564529,17272766,0.545,1.248,18003932,,-0.06041,,-2080012,2056250
TGL,Treasure Global Inc.,Technology,Software - Application,NCM,XLK,0,,0,,0,,0,,0,,0,,0,,2,2024-02-16 06:17:09.589174,10,2024-03-09 06:18:47.593214,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Loosers 1,Loosers 5",Loosers 5,2024-02-16 06:17:09.589174,6.090000152587891,4273882,517967,57172,7.401,8.181,1468790,0.196,-0.11685,-0.09105,-9793527,-6369737
TGLS,Tecnoglass Inc.,Basic Materials,Building Materials,NYQ,XLB,0,,0,,0,,0,,2,2024-06-26 20:14:19.605690,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,98,2024-08-10 16:52:09.149324,45,2024-10-10 19:59:11.514922,0,,"Winners 50,Random 70,Random 100",Random 70,2024-06-26 20:14:19.605690,49.88999938964844,3493490688,140854000,109229000,1.256,1.995,955734016,14.841,0.15031,0.27894,81727000,167347008
TGNA,TEGNA Inc.,Communication Services,Broadcasting,NYQ,XLC,0,,0,,0,,1,2025-08-12 06:40:04.573580,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,2025-08-13 06:49:24.313342,0,,0,,0,,0,,"Winners 30,Random 30",Random 30,2025-08-12 06:40:04.573580,19.8700008392334,3196625920,756540032,3125652992,1.434,1.473,3032450048,101.045,0.06305,0.15352,453717376,619299008
TGOLF,Thunder Gold Corp.,Basic Materials,Other Industrial Metals & Mining,OQB,XLB,6,2024-07-01 20:10:32.837565,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-07-01 20:10:32.837565,0.0335999988019466,9109446,1932155,0,18.647,18.92,,,-0.088520005,-0.122329995,-1309582,-700792
TGOPY,3i Group plc,Financial Services,Asset Management,PNK,XLF,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,59,2024-07-26 06:28:55.061102,0,,0,,0,,0,,Random 30,Random 30,2024-07-26 06:28:55.061102,19.59000015258789,104165572608,412000000,1239000064,3.287,3.913,5145999872,5.034,0.13088,0.22501,3090625024,763000000
TH,Target Hospitality Corp.,Industrials,Specialty Business Services,NCM,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,2024-06-11 13:35:17.168184,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-06-11 13:35:17.168184,6.380000114440918,843130816,19237000,37836000,1.354,1.467,310382016,9.431,0.03593,0.028210001,43236624,76980000
THAR,"Tharimmune, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,1,2024-10-31 06:30:22.686009,0,,0,,0,,0,,0,,0,,2,2024-06-10 20:37:46.995184,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Loosers 5",Loosers 5,2024-06-10 20:37:46.995184,3.470000028610229,6511127,1075928,520053,0.435,0.671,,,-1.49702,-4.00439,-7138097,-10765811
THKLY,"THK Co., Ltd.",Industrials,Specialty Industrial Machinery,PNK,XLI,0,,0,,0,,1,2024-11-13 06:31:00.337309,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-11-13 06:31:00.337309,10.31999969482422,3145549568,101527003136,108001001472,1.913,2.99,349153984512,33.037,0.018509999,0.0199,8838875136,30200000512
THORF,Thor Energy Plc,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,4,2025-06-30 06:38:06.963085,0,,0,,0,,0,,0,,0,,1,2025-01-13 06:34:07.589986,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2025-01-13 06:34:07.589986,0.0099999997764825,8027280,1116000,23000,2.487,2.487,,0.179,-0.03379,-0.05491,-559000,-594000
THRD,"Third Harmonic Bio, Inc.",Healthcare,Biotechnology,NGM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-12 06:32:46.592806,2,2025-01-13 06:34:25.251592,2,2024-11-04 19:30:58.581359,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Loosers 5,Loosers 10,Loosers 30",Loosers 10,2024-11-04 19:30:58.581359,12.1899995803833,242787568,271611008,3002000,53.236,54.096,,1.101,-0.14604001,-0.19938,-28660250,-41687000
THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,NCM,XLC,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-10-31 06:33:30.064324,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 30,Loosers 30,2024-10-31 06:33:30.064324,14.3100004196167,565460160,10838000,280628992,0.977,1.197,758289024,130.596,0.03415,-0.42154,100779128,81198000
THXPF,Thor Explorations Ltd.,Basic Materials,Gold,PNK,XLB,0,,0,,0,,0,,0,,0,,0,,2,2024-02-18 17:37:30.366634,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-18 17:37:30.366634,0.1099999994039535,377383648,24758000,6143000,0.517,1.402,223880992,2.587,0.27265,0.62827,43064904,79332000
TIGR,UP Fintech Holding Limited,Financial Services,Capital Markets,NMS,XLF,0,,0,,5,2024-10-03 06:30:30.890483,1,2024-10-07 06:31:04.164092,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Winners 30",Winners 10,2024-10-03 06:30:30.890483,8.0600004196167,1768376576,3253368576,171996720,1.093,1.097,374147424,24.479,0.014049999,0.13158,,
